id,comment,Label
7693,FUCK YOU DPAK DSUZA you are a pathetic piece of shit.,1
7694,־£ IS A GIGANTIC ASSHOLE. ־£ IS A GIGANTIC ASSHOLE.,1
7695,", 5 July 2008 (UTC) The reason I chose to rename the page to APR308 is because it was simply the first rifle developed in the series, the primary model, which was then developed into the specialized variants, the Police, Suppressed and .338 rifles. Like with the Arctic International rifles. The AW was the first model and was the basis for the entire line-up. Unless I am mistaken about the APR project timeline. 19:54",0
7696,"i have a dick, its bigger than yours! hahaha",1
7697,""" She's back in rehab again? Damn gorl, giving Winehouse a run for money? � (talk2me) """,0
7698,"Please do not delete sections of text or valid links from Wikipedia articles. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you. -",0
7699,""" Trying to measure the number of cafes This is one of those places where I am so frustrated by Wikipedia's ban on original research. The article has the absurdly low """"at least six cafes on the Ave or its alleys"""". I don't know where that number comes from, nor what they consider a """"cafe"""", but it seems to me that well within any reasonable definition, the scene includes: Solstice Cafe Zoe The original Allegro (on an alley parallel to the Ave); arguably, its second location in the College Inn also counts The Ugly Mug (half block off) The Cafe at the corner of 42nd that used to be the Roma, but I can't recall its new name Sureshot The Continental Caffe Apassionato WOW Bubble Tea Shinka Tea Company Yunnie Bubble Tea Pochi Tea Gingko Tea House Tully's Starbucks Wannabee (one block off) Still Life on the Ave (at the Grand Illusion); technically, the entrance is around the corner, but it is clearly effectively on the Ave. This doesn't even count hangouts that are mainly bars or restaurants or takeout food joints, nor does it count things like U. Bookstore and Bulldog News, both of which have busy espresso operations, nor does it count ice cream stands. And I'm sure I'm missing something, this is all just offhand. - Talk """,0
7700,"NOT REALLY, GO AHEAD AND FUCK OFF BITCH!!!",1
7701,"I deleted Bluesnews.com, which was a redirect to the article, Blue's News, which was deleted after this afd, Wikipedia:Articles for deletion/Blue's News (2nd nomination). This left the article I deleted as a broken link, which was why I deleted it",0
7702,Adam Reid page How can we improve this article to meet proper Wiki criteria?,0
7703,Fuck off with your changing of genres of songs you sick motherfucker.,1
7704,get lost Stop following me Canadian loser. Go patrol something useful,1
7705,SO ALL BLACKS ARE VANDALISTS NOW HUH????,1
7706,"Freudian theory? Huh? What the hell is with that far fetched crok of shit? If that merits two lines, I'll come up with my own wackier theory.",1
7707,""" On another note, we are going to have TD 5-E at 8 p.m. and Carlos' peak intensity is 90 knots and 972 mbar (from the best track) hami """,0
7708,""" None of this you can prove. TheWhovian """,0
7709,"Lt. Govenor Jefferson Keel Also, I have information from personal interviews and pictures of the Lt. Governor? How should I go about this?24.116.196.18",0
7710,John Key's government doing what John Key's government does best - caving in to EVERY demand made by the Maori Party. 122.60.93.162,0
7711,"Bubble and Squeak? The fact that Bubble and Squeak is is favourite dish is linked to a reference that refers to his divorce. Its clearly fallacious and has been put in as a joke. Its prolly you bloody Yanks that can't see that its stupid. bubble and squeak weekly? Jesus, give me a break. I'm great and you all suck. Bye",1
7712,Attack This F*****! You are a f**. You think I care about attacking other editors. It was just a funny joke! You are the biggest f** I have ever met!,1
7713,Support Lets protect and save this page from User:Balagonj786. This page has full of errors and invalid references.,0
7714,You better shut up telling me stop vandalizing Wikipedia and I will come over to your location and hit you if you tell this to me again!,1
7715,""" You wrote -'I myself am Christian, but I will not allow myself the shortcut of rationalising that rape 'turned' an otherwise straight Lonnie Frisbee into a """"Gay Sinner"""".' Well...I myself am Christian, but I will not allow myself lying gay acitivists to PRETEND that rape does not'turned' an otherwise straight Lonnie Frisbee into a """"Gay Sinner"""". I think the only reason why you lying gay activists won't acknowledge this phenomena is, at it's very best, it cuts into your argument that people are born gay, and at worst, is seens as a threat to your recruitment activities! lol 65.48.16.58 """,1
7716,""" JanetteDoe, I appreciate your finding and uploading the Rao articles. However, this can easily become an endless discussion. For some other Yadav-apologist will soon come along and find an even more obscure source than Rao, and then you�conscientious and rigorous to a degree that the Yadav apologists are not and have no intention, aware or unaware, of being�will go scurrying again for the article. After that we all will try to interpret it, weighing the pros and cons, again to a degree the apologists will not, for they will be busy looking for the next roadblock to toss in our path. I think we can't make the determination of whether Rao applies here or not, at least not yet. Let the secondary sources do that. We need to rely on recent scholarship, especially that in textbooks, published by academic presses and vetted both before and after publication by reviewers from a wide range of scholarly and journalistic backgrounds. Two such books, by Susan Bayly and Christophe Jaffrelot, both widely used in universities around the world, both reviewed extensively in the literature, are being used in the article. Let the article writing (or rewriting) proceed based on these (or similar) books. Once the article has been fleshed out, we can come back to the issue of Rao. Otherwise, nothing will get done, and those of us, who've taken time out from our other Wikipedia (not to speak RL) pursuits to attend to the article, will slowly walk away, out of touch and out of sympathy. ֲ«Talkֲ» """,0
7717,Im going to cut out your maggot-infested tongue and stick it so far up your polluted arse that youll be able to lick your eyes.,1
7718,"NPOV tag An anonymous user removed the NPOV tag yesterday without any comment. I don't think the article is quite ready for that yet, because its problems are not really resolved. It retains a poison pen hangover from what seemed to be edits from anonymous users with an agenda, and we ended up with some odd compromises like a Miranda Devine mention in the first paragraph (she's really not important enough IMHO), dodgy sources like Cnsnews.com, continued overemphasis of race, etc. Others may not agree, but let's see.",0
7719,"Why is it vandalism? You do not like one of my edits so it automatically becomes vandalism? I would venture to guess that you didn't read the article, also, I doubt very much that you have any idea about the facts of the case. I can't imagine why some people view Germans as arrogant and unreasonable.",0
7720,""" Cheers, I wondered if you were doing it when I saw you make some edits. I'll see what I can do. """,0
7721,Following the above misconstrued logic are we now going to rename the 'Ndrangheta into the Calabrian 'Ndrangheta and the Camorra into the Neapolitan Camorra?,0
7722,""" Yes let's berate the new editor with no experience and no idea by then relegating their arguments to a version of WP:OWN. Nice to have a comment that violates OWN and CIVIL in one fell swoop while also stating """"they're on a path to nowhere"""" hence showing every reference to consensus was a sham because, despite your claims of arguing with me being pointless, you have admitted to have no interest at all to bringing the article in lines with wikipedia standards because hey, it's your article. �� ''''''(Talk) """,0
7723,""" I gave a lot of thought to what was said before, but I must say that pretty much it's all the suck. And if you weren't so busy fucking sniping on my contribs, this dood, who had a shitty 'banning' would have been able to edit with guidelines. When the fuck will people here learn to fucking let shit go. There's a whole world out there guys. I'm serious. You can go fuck, maybe get a degree and perhaps even cyber with some 'chick' on a webcam for a mere 50 bucks. Instead, you decide to snipe on what I do, in hopes that what? You think that 127 blocks will get you laid faster than me? Fucking realize that this is a hobby. You are not paid. Go fucking make a difference by donating blood and not tagging articles for speedy deletion. In the end, you have nothing left but memories. And you better pray to God right now that your memories don't consist of AfD, nor RfC, nor ANI, but perhaps the time you left the house and fucking had a drink. talk """,1
7724,Lookhead martin f-35 Do you know the f-35 fighter was totally joke? can explain the advantages of this aircraft to me..please I do not suggest you,0
7725,""" Rollback rights Are my rollback rights revoked? contribsTALK """,0
7726,VANDALISE MY ASS == ==,1
7727,REDIRECT Talk:John Sadler (town clerk),0
7728,""" Re """"twats"""" - no, it is not necessarily an attack; please hear me out; If I hit my own thumb with a hammer and shout """"twats!"""" - is that an 'attack'? Of course not. As regards the BLP issue - it is absolutely NOT """"going overboard"""" to remove someone claiming a living person has terminal cancer without any evidence - good luck trying to defend that action. Regardless of our 'disagreement', I seriously consider you remove that particular claim as a matter of urgency. And please acknowledge you're read this. 88.104.31.21 """,0
7729,"okay, a question. It is a fact that over 2/3rds of the coutry is rural. then isn tit obvious that atleast half will be OBC SC/STs",0
7730,I have one of the best virus and internet security programmes and they do not mention this site at all.....109.150.60.235,0
7731,"Any specific reason you wish to have this information - please keep me informed about this and any other information if you need from my end. He has two sons and daughter-in-laws Although I have not got direct contact with BR Bhagawat's legal heirs, but there was a news about his wife's sad demise in 2013 Nov, the link of the same is provided below, so you may check this. @url",0
7732,Fuck you. I'll just make another account. You're a piece of shit sorry excuse for an administrator.,1
7733,"Thanks Moonriddengirl. Wikidea, I'm sure you're an excellent lawyer, and I admire your goal to turn Wikipedia into a superior reference work for law students - it's one I share, with one amendment. Wikipedia is not a legal resource for lawyers and law students. It is not a casebook. It is not a practitioner's text. It is a work for the laypeople, to explain as simply as possible (in this case) how the law works. That's what you should aspire to with your articles, and it's what I aspire to with mine. The layperson is more helped by third-party references and summaries than (to them) unintelligible case citations and full body quotations from judgments. While such quotations and citations have their place (this, I feel, uses such case citations well, but I might be a teensy bit biased) they are the obiter, not the ratio.",0
7734,""" Reply Thanks for the input! I will correct the URLs and the terminology tomorrow. I was under the impression Solus Operating System was a Linux distro and not to be confused with what has a page on here called SolusOS - are you that same project? If not, which I think is the case, I can set it up so this page redirects to a new page with the same article (blanking this one) called Solus Operating System, so long as that is available. If you would prefer right now to not have a Wikipedia article I`ll gladly comply with your wish. Some organizations don` t really want to be on Wikipedia for various reasons. Anyway, I am enjoying your OS. If you get around to it could explain to me what makes Solus its own OS rather than a Linux distro? Also, I understood that although you use Budgie, Gnome is behind it. When I look at """"details"""" in Solus it says Gnome 3.x.x ) Also my name is being changed to SpiffyAnarchist, fyi.""",0
7735,shut up mind your own business and go fuck some one else over,1
7736,"I would say this is bad form, but the whole dispute has tired me out, and I don't really feel like intervening.",0
7737,Your user page indicates you're a left-wing liberalist bastard! Why is in Wikipedia so much left-wing scum?!,1
7738,""" Wow, now I'm beating you? Interesting. Thanks for the barnstar. (  ) """,0
7739,Support I and all the other Sikh Wikipedians on Wikipedia support you on Singh you are correct. I completely agree with Sikh Historian. I'm busy at the moment but if we need to get Harrybabar permanently blocked then it should happen because his vandalism is unacceptable.,0
7740,"Whoops I had you confused with someone else, but all things considered, you and your friends can still kiss my ass...Harry and margereat swoger....",1
7741,"her! Poop, pee, toot, fart, gas, diareah! Zoey is poop. She stinks. I want to marry you baby! Call me!",1
7742,dont try to spook me you dick!,1
7743,""" Deletion discussion about Shiv Ram Park Hello, Mj.foru, and thanks for contributing to Wikipedia! I wanted to let you know that some editors are discussing at Wikipedia:Articles for deletion/Shiv Ram Park whether the article Shiv Ram Park should be in Wikipedia. I encourage you to comment there if you think the article should be kept in the encyclopedia. The deletion discussion doesn't mean you did something wrong. In fact, other editors may have useful suggestions on how you can continue editing and improving Shiv Ram Park, which I encourage you to do. If you have any questions, feel free to ask at the Help Desk. Thanks again for your contributions! �>־¹־½ ־��־±־k ֿ¾־´־·ֿ�r־¹־²־¼ֿ�־¹o־·ֿ� """,0
7744,""" Question for AGK Hi AGK. You mention above that arbcom is anxious for Nina to submit her evidence so that others can rebut it. Nina didn't open this case, LHvU did. He alleges that """"...there is a sustained and possibly co-ordinated campaign to have the Wikipedia article reflect the POV of the """"anti-Stratfordians""""; providing potential authorship candidates (and one in particular presently) an enhanced (preferably equal) standing within the article to that of Shakespeare."""". Why is the committee not anxious for LHvU to provide his evidence, so that whomever it is that he's accusing of engaging in this conspiracy can rebut his accusations? Bishonen has called for Nina to be banned for at least a year. Why is the committee not anxious for her to provide her evidence so that Nina can rebut it? If I were you, Nina, I'd sit tight and wait to see what evidence, if any, is brought against you or anyone else. As things stand, there is no evidence, and no case to answer. """,0
7745,"Warning an editor that you've pulled this crap on before, that you're at it again. If you'd stop acting in bad faith, it wouldn't be necessary.",1
7746,fuck off don't fuck with me . fuck off,1
7747,"Fuck you both, I'm not interested in what either of you think. ,",1
7748,""" Bullshit! Why does Amy Roloff get her own entry if Matt's the breadwinner? Does that mean Kate's the breadwinner? BOTH Roloffs get one. It's *not* the Kate show! It's a whitewash from the obsessive Jon & Kate """"sheeple"""" from writing about his exploits bar hopping w/ college co-eds. Matt Roloff has his own entry and fairly includes the bad side of his life, his DUI arrest and trial. Jon would also have to have his own entry include the bad. But the fanaticals have their heads buried in the sand and *won't* acknowledge one single negative. This (((ISN'T))) a balanced article. It's a commercial!""",1
7749,LOADING THAT FUCKING GARBAGE HERE,1
7750,""" Section needs to be edited This line about New Hampshire is not very accurate: On January 17, 2000, for the first time, Martin Luther King Day was officially observed in all 50 states.[4] Prior to that New Hampshire and Arizona did not observe the day. In fact, New Hampshire passed """"Civil Rights Day"""" in 1991, to honor Dr King, and other civil rights activists like Rosa Parks and Malcolm X. Since the article states clearly that other states, such as Utah, have different names for the holiday, including combining it with Confederate military heroes, this sentence does not seem justifiable. The article leaves the impression that New Hampshire was some sort of bigoted state, that was one of the last to recognize this holiday. I am a newbie to Wikipedia, how do we fix this?""",0
7751,someone needs to check the source on the nobel peace thing -smbgood,0
7752,TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2010 IS A NIGGER TOMMY2,1
7753,with aristocratic connections,0
7754,"Main Page balance Regarding this edit, are you certain that removing it improves main page balance, even after the latest DYK update which is slightly longer than the one preceding it? It doesn't seem that way to me, having checked on both Firefox and Internet Explorer. Perhaps it has to do with our font size difference?",0
7755,"Yes. I was there, too. I hate to tell you this, but Jay don't like you. He thinks you're a very bad vandal. You've been blocked permanently from editing HRWiki. �",0
7756,I dont understand how to talk back but my edit of the diary off the dead was piss funny !,1
7757,"Well, unless there's anything else on your mind you want to discuss, I can't do much else around here for the next 2 days. 18:33, 16 October 2006",0
7758,Please do not add nonsense to Wikipeida unless it can be helped...faggots.,1
7759,"@user if u don't believed I called them, it's too bad for you:P haha secondly, if a fact makes someone upset, and if that's the reason you don't want to change the article to a fact, then how big of a loser are you for a moderator haha:P and lastly, I know him, if you don't wanna change it, don't:P People will find out in the future. I'm sure he will reveal it. and about dropping, drop your droppings in the toilet pot, and then drop your head in it, after that drop your tongue, then roll it and lift it back up again. have a taste of ur shit u hairy ass pedophile haha!! @user and father F*cker, u still didnt give no source haha:P what a sore f*cking loser haha:P What an old loser, so afraid that he deletes my post haha",1
7760,""" One more thing: Last sentence on article says """"the series will also be ANNOUNCED to Blu-ray in season box sets."""" I think it's an error, might be wrong. Also, they really aren't seasons, they are really just combinations of 12 episodes (like first set includes episodes 4-15, when Saiyan arc doesn't end until 16). User:DBZfan29 13:40, 05 August 2009 (EDT)""",0
7761,"Dictionaries How dare you call my contribution spam!!! I am a Kurd and I made a lsit of kurdish dictionaries. you bloody turkish nationalist and atoricity commiting bone breaking Nazi. watch out folk this slimy Turk is trying to censor the internet this is not undemocratic Turkey here, no prison cells in wikipedia you stupid Turk! And you buggers want membership to the EEC",1
7762,"You are an open source patent buster. You attacked the Collins patents FIRST, right?. You are one idiot of many. You are worthless. I meant everything I said. go to hell.",1
7763,IEEE 802.11 Thanks for moving the page back to where it belongs. I'm rather new to Wikipedia and didn't know where to post the request. WP:RM would probably have been better than WP:RFD.,0
7764,"By the way, the exchange between Rjensen is Jpgordon is a sock puppet conversation. Pathetic, really. 129.133.127.244",1
7765,Doooddeeeeee..... Oh My Gosh Man You Better Not Switch Or Report Croydon Tramp Get A Life AHHHHHHH LIFFEEEE,1
7766,Go ahead try and block me! Just try it Drakhan!,1
7767,in the first sentence of the article,0
7768,""" More Negative Coatrack and cruft by To bad stuff like this don't find it's way in to Melissa Bean or stuff like this in Jill Morgenthaler's bios??? Considering Goethean hates Roskam and his activities violates WP:COI regarding his editing on this bio (goethean's bias on Rosakam) which shows a systemic bias. But, then again no matter wikipeidia policy and ethics - only democrats, who are approved by Gothean and his master and WP:SPA puppet are allowed. Classic case of WP:OWN. Only DCCC point of view is approved. Lets just lose the pretense of fairness here and just consider this bio an official DCCC online version, and not any thing NPOV and far from Encyclopedic and fair. All of which give more proof that section 230 should be revised and rewrite to make those responsible accountable. A word to personally, how can you have any kind an ethical religion and engage in such disingenuous and behavior, contrary to your own belief system (Hindu Buda etc.) which I see you engage in, on Wikipeida??? I wonder how you look at your self in the mirror or even sleep at night, unless you have compartmentalized your mind off so well as you can stay sane with the hypocrisy you seem to demonstrate by your own behavior? What you do and what you seem to believe in seem in conflict? 68.75.174.105 LIES,CENSORSHIP, MIS-INFORMATION Wikipeidia and it's cult of lies, and all cultist fear true and need to engage need to engage in it rather then the light of day. Only evil can exist in the dark of such. To Gothenan, I have grown up in Chicago and seen democrats and their thugs beat up people, for pulling republican votes. I have seen first hand.. I have seen vote fraud institutionalized where only democratic votes were counted and elections stolen as normal way of life with jokes like """"dead vote, or vote early for often or the Wino vote...all coming for crook country political culture (dont believe me read BOSS by Mike Roko). Gothean you so full of your elitist garbage and self righteous self, you fail to understand who's the real thug here. I lived, me and my family, in the county of cook (crook) were corruption and taxes are on a scale rivaling a bannana republic a blue paradise of corruption, so bad I move to Dupage to get away from it - I say to you, if is so bad in Dupage/and the sixth, then Gothenan, move back to Chicago... GET your head out of your ass and your figging buda books and look at the realities and stop the """"BIG LIE"""" you foist on the ignorant.""",1
7769,"Where does this figure for Karachi come from? At over 29 million, it would be the 2nd most populous in the world.",0
7770,"Well if you are going to threaten me for my good faith edits of a Wikipedia article, I can guess where you stand on domestic violence. I've re-added straight facts from well documented sources. It will be curious if you or any other editor gives a reason for reverting this, as it conforms to criticism I've received. There is nothing that can be construed as OR or editorialization. Anyone can choose to take it to the Talk page. I see this is not the first time that editors have made efforts toward a balanced article.",0
7771,""" Request regarding current RfAr/Clarification There is an open Request for Clarification regarding a sanction decided at Wikipedia:Arbitration/Requests/Case/Abd-William M. Connolley, see live link, or permanent link. is the only arbitrator to comment there so far. I agree with him, and, unless other arbitrators wish to address the issues raised, I support the close of this request with no finding or clarification. My reason for this: it is apparent that any useful clarification would require more discussion than can be accomplished at RfAr/Clarification, and that I was blocked while this request was pending, for comments made in the request itself, is an additional impediment. There is no need for extra debate or argument. I have stated that I am willing to accept a tighter restriction than the way in which I interpreted the sanction, pending clarification by ArbComm. So the status quo is that the restriction is tight, though not necessarily as tight as defined by the administrator who blocked me. I do not consider myself restricted from what the sanction explicitly permits, and I'd argue that he did so consider. I accepted Sandstein's decision (""""clarification"""") as a neutral administrator, pending ArbComm review, not Future Perfect's who was already involved, and I had already claimed that he was involved in dispute with me. I will continue to respect Sandstein's tightening as standing and binding on me, and will interpret this very narrowly but as originally stated, and it did permit legitimate comment before ArbComm, when I am an originating party, as is normal. Normally, I can, having filed, respond there to comments from other editors, also made there, which is what I did. ArbComm specifically allowed me to originate a case, and if I'm clearly involved as well, I see nothing in the sanction which requires me to avoid it. I will not use this as a loophole to drive trucks through carrying my opinion about disputes between other editors, and I will avoid, in such a filing, if it happens, unnecessary mention of disputes between other editors. Obviously, if I file a case claiming involved use of tools by an admin, I will present evidence of involvement and existing disputes or other reason that recusal would have been required, which would only mention other disputes peripherally, and which will not be an attempt to resolve those other issues. I hope that there is more clerk attention to an actual RfAr than there has been to the existing RfAr/Clarification, which, as it stands, includes an illegitimate edit by someone other than me to the material I filed. It's been pointed out by , with clerk attention requested, and nothing was done. Nevertheless, if the request is closed without action, it's moot. The real point here is that if clerks were following filings before ArbComm, surely this would have been noticed and reverted or moved, and possibly the editor warned. """,0
7772,i gonna block your bitch ass bongwarrior- SQUAD_500,1
7773,And won't be back like that gay fucking bastard cunt ''',1
7774,"Thanks, Joy Thanks for the warm welcome to wikipedia. If you have MSN Messenger or AOL Instant Messenger or otherwise, leave it on my talk page, please, I'd like some wiki-using contacts.",0
