id,comment,clean_comment,Label
900,"'Soooo what item is this? The paper, the rock, or the sissors? Tim, What in the hell are you babbling about? do you have ANY IDEA at all? RaYzor He went to get his shot and they were all out . :( Gary Peake, TAC-OwlNet.Net Team AMIGA Central We provide free web sites for small developers Sometimes you are the windshield, sometimes you are the bug!'", item this paper rock sissors tim hell babbling about idea all rayzor went get shot gary peake tac owlnet net team amiga central provide free web sites small developers sometimes windshield sometimes bug ,1
901,'let me tell that you must be an idiot to accept this decision', tell must idiot accept decision ,1
902,"'arf arf arf Is that you, Fluffy? Does Fluffy have 3 heads?'", arf arf you fluffy fluffy heads ,0
903,"'But, Capn, please?????? I didnt do nuthin wrong! ""Everything that I enjoy is either illegal, immoral, or fattening."" Alexander Woollcott ICQ# 1906808 CSoup, As chief of security, I have been monitoring this conversation. I am putting you under red book investigation. You are hereby granted administrative leave with pay pending the outcome of the investigation. Here is a copy of the personnel rules. As you can see, you are not entitled to deny the polygraph examination we scheduled for you tomorrow. Officer Snuffy, Lock inmate Javawoman in detention and advise her that she is also being placed under investigation. In addition, the classification committee will be meeting to discuss how appropriate Javawoman is for this yard. Ravage The three greatest things in life: To crush your enemies To see them driven before you And to hear the lamentations of their women -Conan the Barbarian - Subject: Re: Posters here as guards and convicts And what would the averted eyes cost me? ;) LOL! What would you like to spend? : ) _ ""Living well is the best revenge"" '", capn please didnt nuthin wrong everything enjoy either illegal immoral fattening alexander woollcott icq csoup chief security monitoring conversation putting red book investigation hereby granted administrative leave pay pending outcome investigation copy personnel rules see entitled deny polygraph examination scheduled tomorrow officer snuffy lock inmate javawoman detention advise also placed investigation addition classification committee meeting discuss appropriate javawoman yard ravage three greatest things life crush enemies see driven hear lamentations women conan barbarian subject re posters guards convicts would averted eyes cost me lol would like spend living well best revenge ,0
904,"'I would guess. but assume you have a liscense to sput opinions irregardless. George Hammond, M.S. Physics I notice that you always remind veryone that you have a Masters in Physics. I should think that someone as erudite as yourself would know that there is no such word as irregardless. Gary M'", would guess assume liscense sput opinions irregardless george hammond m s physics notice always remind veryone masters physics think someone erudite would know word irregardless gary m ,1
905,"'Does anyone run IBM OS2 Warp and an Amiga System? I did at one time. IBM stopped developing OS/2. Once I realized that fact, I abandoned OS/2, and moved on to Linux. There is an effort to convince IBM to open-source OS/2. I still have my Amigas though. I just thru together a 486slc2 33/16 installed OS2 Warpand now I really multitask. About 160$ - really needed a Promise IDE controller and 80x CD 32 bit buffered. If I only had 4 arms at least. This thing flys like faster than a 400 Mhz Win95! About the same as 040/50 only more stable. OS2 is very good OS, actually 3 OSs in one Win3.1 System (core) Dos 5.0 and OS2 itself. Now I have my Amiga2000hd for graphics only And the OS2 for Multimedia and TCP/IP and DOS. Zangband is soo cool on DOSI can play CD and hear the sound from Zangband with no noise. Mr. Biddlesworth'", anyone run ibm warp amiga system one time ibm stopped developing os realized fact abandoned os moved linux effort convince ibm open source os still amigas though thru together installed warpand really multitask really needed promise ide controller cd bit buffered arms least thing flys like faster mhz stable good os actually oss one system core dos itself graphics multimedia tcp ip dos zangband soo cool dosi play cd hear sound zangband noise mr biddlesworth ,0
906,'tell me that twat of joke', twat joke ,1
907,"'I do not believe that God can be detected, observed or analyzed at this time, nor do I believe that at this time science can disprove his(its) existence. The problem with religions is that they project human aspects on to the divine entity. It is a concoction of insanity, hallucination, hypocrisy and fear. Getting even with divinity for the alleged creation and bringing us into a torturous life. Thusly putting divinity in the lap of a virgin, torturing, crucifying and killing then resurrecting and asking for salvation. Sexual frustration as well is deeply rooted in religions. Making ""GOD"" a male entity is sexual projection from both sexes not from males only. Eve eats from the forbidden tree but ""God"" stays silent, blind and deaf. Yet when she gives Adam to eat and he does, Pops up the GOD for challenge, male to male. Adam defied Gods will. So, as far as proving the fallacy of religions at any time, is very easy. You are skeptic about disproving the fact of divinity in the primordial sense. Here I have to agree because the basis of consciousness and self awareness of life must have its roots in the primordial fabric from which we are made into the zenith of complexity. So, such a divinity is inseparable from beingness but does not interfere like complex beings except through complex beings. We are the Gods that we describe and we do exist, hence the conflict is only conceptual. That is why the debate never ends while you argue with those drunk with the above described concoction. Cheers EL I am the most ignorant, by touching the unknown. A humble science monk, whose brain is made of stone. Yet, wisdom is my kingdom and knowledge my throne. Before you buy.'", believe god detected observed analyzed time believe time science disprove his its existence problem religions project human aspects divine entity concoction insanity hallucination hypocrisy fear getting even divinity alleged creation bringing us torturous life thusly putting divinity lap virgin torturing crucifying killing resurrecting asking salvation sexual frustration well deeply rooted religions making god male entity sexual projection sexes males only eve eats forbidden tree god stays silent blind deaf yet gives adam eat does pops god challenge male male adam defied gods will so far proving fallacy religions time easy skeptic disproving fact divinity primordial sense agree basis consciousness self awareness life must roots primordial fabric made zenith complexity so divinity inseparable beingness interfere like complex beings except complex beings gods describe exist hence conflict conceptual debate never ends argue drunk described concoction cheers el ignorant touching unknown humble science monk whose brain made stone yet wisdom kingdom knowledge throne buy ,1
908,"'Mike, dont pay any atention to that pair. They are simply bullies who use keyboards to beat people who dont agree with their views, over the head with sarcasm. They are JERKS! Not a very skilled piece of writing, now, is it? How does the accusation that we are all bullies negate the fact that what is being said is true. rat ( );'", dont pay atention pair simply bullies use keyboards beat people dont agree views head sarcasm jerks skilled piece writing now it accusation bullies negate fact said true rat ,1
909,'Does anyone have a sample of this program C++?', anyone sample program c ,0
910,"'do i have a plan - of course i do, damn you'", plan course do damn you ,1
911,"'Is my 8600/300 too slow for the new Pro Tools 5 LE and Digi 001??? What I am trying to say is should I get a G3 upgrade or wait for the G4s. Peace, Rob'", slow new pro tools le digi trying say get upgrade wait peace rob ,0
912,'told us. i want a program where my ip will show other people a diffrent ip address.any other tips to close netbios or sucure port 139 i did a few things but extra seercurity for itthank-you. this wont make sense. you need your ip to get answers from the internet. you can hide several local machines behind a server with NAT or ip-masq and maybe your provider offers similar things. you can block netbios-ports with a firewall. peter goldfisch.atat.at', us want program ip show people diffrent ip address any tips close netbios sucure port things extra seercurity itthank you wont make sense need ip get answers internet hide several local machines behind server nat ip masq maybe provider offers similar things block netbios ports firewall peter goldfisch atat at ,0
913,'x-no-archive: yes Taylor 514 C 1966 Kalamazoo/Gibson Tube Combo Amp MusicMan Sabre 1 Project/Parts', no archive yes taylor c kalamazoo gibson tube combo amp musicman sabre project parts ,0
914,"'(big cut) Since you (e.g., Charliew) work for an oil company, how do you feel about what is happening in Nigeria?.the people starving while those who run the place gather their millions/billions (along with Shell and BP Amoco?) Do oil companies not have consciences?.apparently not Do the people who work for oil companies have consciences? I will let you answer that one. The last time I checked, it was the function of government to ensure a system of laws and procedures that allowed people to survive and prosper. Why isnt the Nigerian government taxing the oil companies in order to support its population? Whether or not you realize it, Jean, it is the primary function of corporations to maximize their profits for their stockholders. This is more amoral than immoral, but corporations are NOT legally, ethically, or morally bound to provide for the populations of foreign governments. If you think otherwise, you are living in a fantasy world. So what happens when certain nations cry ""free trade, free trade"" over and over again to the WTO in order to erode government control over social matters? What happens when consumers are duped into believing (or willingly adopt the belief) that the products they buy are made under acceptable conditions, when they simply arent. This Christmas, will you be buying your kids toys made in Chinese sweatshops? If the sweatshop toy is $5 cheaper than the others, how about then? I bet you wouldnt even know which is which. If corporations have no responsibility to conduct their operations in a responsible way (environmentally, socially, and fiscally) then we are well and truly screwed as a society. If corporations had an advertising budget of zero, then I would buy your claim that they are amoral. But when they actively promote certain behaviours in the market, they bring 1 million consumers along for the moral ride too. Corporations are responsible for the human conditions they create where they do business. One other thing . if you think the oil firms arent aiding and abetting the Nigerian govt (paying their ""processing fees"" and ""hidden taxes"") then you are the one living in a fantasy world. \\ Thomas Rohricht - CO2 Creative environmentally sensitive graphics and design ""I wouldnt mind having multiple personalities, just so long as they all got along and could work together on a project"" - anonymous - \\'", big cut since e g charliew work oil company feel happening nigeria the people starving run place gather millions billions along shell bp amoco oil companies consciences apparently people work oil companies consciences let answer one last time checked function government ensure system laws procedures allowed people survive prosper isnt nigerian government taxing oil companies order support population whether realize it jean primary function corporations maximize profits stockholders amoral immoral corporations legally ethically morally bound provide populations foreign governments think otherwise living fantasy world happens certain nations cry free trade free trade wto order erode government control social matters happens consumers duped believing or willingly adopt belief products buy made acceptable conditions simply arent christmas buying kids toys made chinese sweatshops sweatshop toy cheaper others then bet wouldnt even know which corporations responsibility conduct operations responsible way environmentally socially fiscally well truly screwed society corporations advertising budget zero would buy claim amoral actively promote certain behaviours market bring million consumers along moral ride too corporations responsible human conditions create business one thing think oil firms arent aiding abetting nigerian govt paying processing fees hidden taxes one living fantasy world thomas rohricht creative environmentally sensitive graphics design i wouldnt mind multiple personalities long got along could work together project anonymous ,1
915,"'your plan sucks dude, it really does'", plan sucks dude really does ,1
916,"'To reply in e-mail, remove ""nudtez."" from address + On 25-Sep-99 them. Other than R that, its just a desk ornament. I unfortunatley have to use a PC for R everything else, cause the software and support exists. Uhhhexactly what is it that you can do on your PC that you cannot do on your Amiga? For me, WYSIWYG web development. WYSIWYG does NOT exist when you are talking about HTML HTML are a Markup-language. Well, there is things like MetalWeb and the one on the PC, FrontPage or whatever it is called. They are at least -visual-, although they are certainly not WYSIWYG. They can be as good as WYSIWYG, -if- you understand the underlying html and how it works. It always makes me laugh when someone uses FrontPage to design a website, and they select some really cool font for the site: an unusually-shaped font which they have on their computer.then cant understand why the page is a garbled mess when they view it from another computer. ) HTNL is not WYSIWYG. No, but a good layout engine can be . Gary Peake, TAC-OwlNet.Net Team AMIGA Central We provide free web sites for small developers Sometimes you are the windshield, sometimes you are the bug!'", reply e mail remove nudtez address sep them r that desk ornament unfortunatley use pc r everything else cause software support exists uhhhexactly pc cannot amiga me wysiwyg web development wysiwyg exist talking html html markup language well things like metalweb one pc frontpage whatever called least visual although certainly wysiwyg good wysiwyg if understand underlying html works always makes laugh someone uses frontpage design website select really cool font site unusually shaped font computer then cant understand page garbled mess view another computer htnl wysiwyg no good layout engine gary peake tac owlnet net team amiga central provide free web sites small developers sometimes windshield sometimes bug ,0
917,"'snip OS2 depends mostly on hardware vendors to write drivers compatible with OS2. Fewer & fewer now do that as OS2 loses market share. If you choose OS2 you need to make a careful selection of a video adaptor card in particular. snip Actually it is my impression that the opposite is the case! The holes in the support, ex: the Creative Labs support, is old news, their last dricer was a AWE64-ISA Beta! Live long and prosper. _ Peter Jespersen, Team OS/2 Denmark Consciousness: that annoying time between naps.'", depends mostly hardware vendors write drivers compatible fewer fewer loses market share choose need make careful selection video adaptor card particular snip actually impression opposite case holes support ex creative labs support old news last dricer isa beta live long prosper peter jespersen team os denmark consciousness annoying time naps ,0
918,"'One aspect of the groundfighting vs. standup fighting argument which is often overlooked is energy expenditure, and how this differs in each realm. One of the things that a groundfighter knows which stand-up fighters or untrained people dont realize is the fact that it is very exhausting to fight on the ground against a person who knows position maintenance. I know wat you mean, my schools ground-grappling included some monkey stuff that focuses on wearing out your opponent. Works pretty well until the eye gouges start. Consistently, I have heavyweight athletes come in who have very good standing endurance (from running, standup M.A. training, etc.) and they are completely gassed on the ground in about 20 seconds even when facing a trained opponent whom they heavily outweigh. They are always surprised when they first experience this. We had some guys start running to improve their endurace during sparring, but it didnt really help. What they dont understand is the fact that real groundfighting has unique rigors to it. Even people who dabble in groundfighting and grappling dont understand this. Good stand-up fighting does too (that grappling/impact/elbow stand-up, not standing off trading blows (that IS more like the running stamina)) People who train in stand-up fighting, lift weights, run, etc. generally have pretty good standing endurance. They can explode, and send their natural weapons (e.g. fists) trajectorally toward a target, they can move and shuffle, advance, retreat. They do just fine here. I find that even these wight-trained people lack endurance. We get them down thighs paralell and they run out of steam fast. So, grappling works against both the standing mans instincts and his conditioned actions and responses. So then. If a person demonstrates the ability to knock your head off while standing, and you cant match this ability in return, you can take all of this away from him by taking him to the ground. He wont have the same leverage or knowledge to do what he wants to do once you take it to the ground. Moreover, he wont find this out until it is already too late. Take a standup fighter to the ground. Good strategy. Opposite strateg, make a grappler face you upright. (cant keep him upright, but you can trow stuff at him then) This says nothing of multiple opponent strategies, etc. The above merely describes an important phenomen which can occur in a one on one situation. Yea, that argument is in BJJ Excuses. Jerry Love'", aspect groundfighting vs standup fighting argument often overlooked energy expenditure differs realm one things groundfighter knows stand up fighters untrained people dont realize fact exhausting fight ground person knows position maintenance know wat mean schools ground grappling included monkey stuff focuses wearing opponent works pretty well eye gouges start consistently heavyweight athletes come good standing endurance from running standup m a training etc completely gassed ground seconds even facing trained opponent heavily outweigh always surprised first experience this guys start running improve endurace sparring didnt really help dont understand fact real groundfighting unique rigors it even people dabble groundfighting grappling dont understand this good stand up fighting that grappling impact elbow stand up standing trading blows that like running stamina people train stand up fighting lift weights run etc generally pretty good standing endurance explode send natural weapons e g fists trajectorally toward target move shuffle advance retreat fine here find even wight trained people lack endurance get thighs paralell run steam fast so grappling works standing mans instincts conditioned actions responses then person demonstrates ability knock head standing cant match ability return take away taking ground wont leverage knowledge wants take ground moreover wont find already late take standup fighter ground good strategy opposite strateg make grappler face upright cant keep upright trow stuff then says nothing multiple opponent strategies etc merely describes important phenomen occur one one situation yea argument bjj excuses jerry love ,0
919,"'Okay, I want some good sexy SF books. If you like comics, I highly recommend Phil Foglios ""XXXenophile."" it is funny, well written, well drawn, full of interesting SF/fantasy ideas, and very sexy. Unlike most adult comics, it features no nonconsensual sex or violencethe characters (be they gods, superheroes, witches, trolls, or androids) just have fun. The highlights of the series were just rereleased in five slim graphic novels, which you can order directly from j7y ""Being an Osmond, you must have many arch-enemies."" Space Ghost'", want good sexy sf books like comics highly recommend phil foglios xxxenophile funny well written well drawn full interesting sf fantasy ideas sexy unlike adult comics features nonconsensual sex violencethe characters be gods superheroes witches trolls androids fun highlights series rereleased five slim graphic novels order directly being osmond must many arch enemies space ghost ,1
920,"belched forth this foul matter from their bowels: does anybody remember what song was playing in the background as the kid leaves the elevator after filling Bill Murrays room with bees? it is a badass song set to a badass scene filmed in slow-motion as Max steps out of the elevator. Is it the Who? The Kinks? I havent seen the movie but I think you may be thinking of The Creation doing Making Time. Maybe? Actually, the Creation song is in the beginning of the movie. The song he is talking about is the Who doing ""A Quick One."" TEX ""Eigenlijk houd ik helemaal niet van punkmuziek"" Sjoerd Goslinga'",belched forth foul matter bowels anybody remember song playing background kid leaves elevator filling bill murrays room bees badass song set badass scene filmed slow motion max steps elevator who kinks havent seen movie think may thinking creation making time maybe actually creation song beginning movie song talking a quick one tex eigenlijk houd ik helemaal niet van punkmuziek sjoerd goslinga ,1
921,"'it is fascinating the way Tom Moran can go on talking about accuracy, when SubGenius made it clear that his interest is elsewhere. Thats why there are different translations. Also fascinating: The way Tom Moran keeps calling SubG ""spunky."" (Confidential to Tom M.: His more usual nickname is ""Subby."") Reminds me of the recent post pointing out the apposite meaning of ""browning."" Dont miss it: The picture of Tom Moran in the current (Oct. 4) issue of the New Yorker, page 86. The hell you say. TM has not exhibited any typographic awareness that I have seen. Put that in 72 point h1BLIPPO/h1(tm), Teeter. Do the boogie woogie in the South American way Hank Snow THE RHUMBA BOOGIE'", fascinating way tom moran go talking accuracy subgenius made clear interest elsewhere thats different translations also fascinating way tom moran keeps calling subg spunky confidential tom m usual nickname subby reminds recent post pointing apposite meaning browning dont miss it picture tom moran current oct issue new yorker page hell say tm exhibited typographic awareness seen put point tm teeter boogie woogie south american way hank snow rhumba boogie ,1
922,'tell us your decision or get out of here take your pick', us decision get take pick ,1
923,"'Dave, thanks for your long message! Do you know whether the SBLive always resamples, even if the frequency is the same (44.1 kHz)? Can it synchronize itself to such a signal or will it still resample? Hans-Georg [No mail please]'", thanks long message know whether sblive always resamples even frequency khz synchronize signal still resample hans georg no mail please ,0
924,'a microsoft joke quickly', microsoft joke quickly ,1
925,"'Thanks but that didnt help. I ended up buying a new sound card and now have no problems. Cool, glad to hear you solved it. : What did you get? Cya Steve remove xs to reply by mail ICQ 3839381 Running Intel Free'", didnt help ended buying new sound card problems cool glad hear solved it get cya steve remove xs reply mail icq running intel free ,0
926,'and what is your name asshole', name asshole ,1
927,'It uses a modern electronic scheme to switch the wah in and out (100% bypass via sealed reed relays). Tom Lanik', uses modern electronic scheme switch wah bypass via sealed reed relays tom lanik ,0
928,'you cant change your IP or else you wont get anything to your box only way to do this is find a UNIX shell service and ask if they offer vhost service. hope this helps Adonis i want a program where my ip will show other people a diffrent ip address.any other tips to close netbios or sucure port 139 i did a few things but extra seercurity for itthank-you.', cant change ip else wont get anything box way find unix shell service ask offer vhost service hope helps adonis want program ip show people diffrent ip address any tips close netbios sucure port things extra seercurity itthank you ,0
929,"'They say he practised hard yesterday and he has (to my knowledge) not stated that he is injured (although this in itself doesnt mean much). Does this mean something or nothing? I am normally a big naysayer when it comes to conspiracy theories, but this series of events does sound highly suspicious, especially with Snow practicing at full speed the day before he gets put on the injured list. I would not be at all surprised to see Snow land in Boston or Long Island before long, provided Sinden or Milbury can dump their high salaried goalies to someone else. Even if Snow gets dumped to points east, I dont see either Dafoe or Potvin arriving here. (Potvin is a slight possibility forget Dafoe.) I would not be at all surprised to see Burke dump Snow for some youth or draft picks, and just tough out the year with Legace and Weekes. The Canucks are at least a year or two away from contending, Haha and they can address their goaltending needs at that time if need be. That would be if the Canucks had Potvin making close to 3 million a year performing worse that Snow did last year, BUT Snow is only making 1.4 mill and without him you can expect the Canucks to finish with less that the 62 or 63 points they got last year, I promise that! In the meantime, Snow is a highly disposable asset who HUH?!?!?!?! Highly disposable? WHo the fuck is going to take his place? Weak-es? Legace? We dont even know if these guys can handle a full load, or even split one with any ounce of succes. We at least know that Snow can on the odd occasion pull out a win from the winless Canucks hat. He managed 6 shutouts last year on a team that is more hole-y than Pope John Paul II. This team cant score, SO they cant be in the position to gamble in the nets. Snow proved himself last year, and the inconsistency we saw was CONSISTENT with the rest of the team, so what do you expect to happen to your goalie? Fix the defence, and get some scoring. Forget about moving Snow because he isnt costing much for some relative peace of mind in net! I cringe at the thought of Weekes being the #1 or getting more than 20 games in this year! helps them pay off contract buyout for ""The Key"", money for Jovo and Aucoin, etc. Hammer - Wasted -'", say practised hard yesterday to knowledge stated injured although doesnt mean much mean something nothing normally big naysayer comes conspiracy theories series events sound highly suspicious especially snow practicing full speed day gets put injured list would surprised see snow land boston long island long provided sinden milbury dump high salaried goalies someone else even snow gets dumped points east dont see either dafoe potvin arriving here potvin slight possibility forget dafoe would surprised see burke dump snow youth draft picks tough year legace weekes canucks least year two away contending haha address goaltending needs time need be would canucks potvin making close million year performing worse snow last year snow making mill without expect canucks finish less points got last year promise that meantime snow highly disposable asset huh highly disposable fuck going take place weak es legace dont even know guys handle full load even split one ounce succes least know snow odd occasion pull win winless canucks hat managed shutouts last year team hole y pope john paul ii team cant score cant position gamble nets snow proved last year inconsistency saw consistent rest team expect happen goalie fix defence get scoring forget moving snow isnt costing much relative peace mind net cringe thought weekes getting games year helps pay contract buyout the key money jovo aucoin etc hammer wasted ,1
930,'i want to have freaking student joke', want freaking student joke ,1
931,"'Who survived longer, the dinosaurs or humans ( In other words, whos here now?)??? Humans did, my theory of the ""Survival of the Most Intelligent"", is more correct than Darwins, Survival of the Fittest . Those are no ""in other words"" but quite different words. Who is here now does not equate to who survived longer. As I pointed out in my previous post, the length of time humans have existed is as a drop in a bucket to the length of time dinosaurs walked the Earth. adn whether or not we will survive for even a small fraction of the time they did is still in question and not likely to be answered in our lifetimes. Gary M'", survived longer dinosaurs humans words whos now humans did theory survival intelligent correct darwins survival fittest in words quite different words equate survived longer pointed previous post length time humans existed drop bucket length time dinosaurs walked earth adn whether survive even small fraction time still question likely answered lifetimes gary m ,0
932,'this joke is totally stupid ', joke totally stupid ,1
933,'Are they both the same?? there are both a blockbuster and a best buy cd of his concerts', same blockbuster best buy cd concerts ,0
934,'I am going to have to upgrade these cheap $10 speakers to a surround sound set with sub woofer to get full sound. I needed the line in so I could transfer old tapes to wavs then to CDs.', going upgrade cheap speakers surround sound set sub woofer get full sound needed line could transfer old tapes wavs cds ,0
935,'any thoughts about that cynical decision ', thoughts cynical decision ,1
936,'tell me about your decision to stop smoking', decision stop smoking ,0
937,"'here is the deal. When Windows 2000 will be introduced, the hardware required to run it will be too expensive to buy in volume. While it may not be as big an issue with individual servers, it can be an issue with volume purchases. I bet many companies will either delay purchases or go for a more efficient OS than Win2K. Mohawk Software Windows 95, Windows NT, UNIX, Linux. Applications, drivers, support.'", deal windows introduced hardware required run expensive buy volume may big issue individual servers issue volume purchases bet many companies either delay purchases go efficient os mohawk software windows windows nt unix linux applications drivers support ,0
938,'i am ready for a skanky joke', ready skanky joke ,1
939,"'Hookdll.dll in the original name for ICQs icqhook.dll. Have you deleted icqhook.dll form your ICQ folder by mistake? If youve uninstalled ICQ make sure the Icon is removed from your Start up folder/ Pity the man who knows everything, for he can never learn anything. I am missing file. Everytime I open my computer it says that I have a missing DLL.HOOKDLL.DLL and I dont know what this is or how to replace it. Can you help me? If it is in a program, would I replace the entire program or can I simply download the file from somewhere? Any help is greatly appreciated! Thanks! Trish Posted via CNET Help.com'", dll original name icqs icqhook dll deleted icqhook dll form icq folder mistake youve uninstalled icq make sure icon removed start folder pity man knows everything never learn anything missing file everytime open computer says missing dll hookdll dll dont know replace it help me program would replace entire program simply download file somewhere help greatly appreciated thanks trish posted via cnet help com ,0
940,'go to hell with that freaking plan that you just told me', hell freaking plan told me ,1
941,"'I am more the active type myself. One of the things I learned in school was how to sleep with my eyes open, but I cant do it in seiza without falling over. (I have tried a few times very embarrassing to keel over in the middle of a lecture. I didnt really wake up until I hit the ground too. It was neither graceful nor martial according to eye-witness reports.) heheeh, funny stuff. during our gasshuku I had a friend sitting next to me doing the same thing. Luckily for him I would hit him with a fairly consitant round of rib-pokes to keep him awake. It didnt help much when he started snoring though. My ""friends"" found it much more amusing to just let me fall over. Everyone loves it when the teachers pet screws up. In my defense, both occasions were induced by jet lag (and long semi-comprehensible sermons).'", active type myself one things learned school sleep eyes open cant seiza without falling over i tried times embarrassing keel middle lecture didnt really wake hit ground too neither graceful martial according eye witness reports heheeh funny stuff gasshuku friend sitting next thing luckily would hit fairly consitant round rib pokes keep awake didnt help much started snoring though friends found much amusing let fall over everyone loves teachers pet screws up defense occasions induced jet lag and long semi comprehensible sermons ,0
942,"'Button Presser puled: Ok Just to save some time. Plonk4 Awww! When you care enough to plonk the very best . . . but, come back when you can understand it. Visit a Virtual Art Gallery in Cyberspace! Ponder the Wit & Wisdom of Ching Chow! View ""Unstill Life"" Animation . . . and more. Consider Matter, Mind & Movement. See the current HTML ""Apology to MW"" with illustration. Take a ride in the Teleporter and check the inexplicable. EXPLORE Alfred Lehmbergs Alien View"" at his Fortunecity URL. Updated 2 October JOHN FORD RESTORATION FUND Send your checks and money orders to _me_, Alfred Lehmberg (cut out the lawyers, they got theirs) at: 304 Melbourne Drive, Enterprise AL, 36330. Strict records kept. $350.00 pledged $200.00 collected! ""I cleave the heavens, and soar to the infinite. What others see from afar, I leave far behind me."" - Giordano Bruno, burned at the fundamentalists stake.'", presser puled ok save time awww care enough plonk best but come back understand it visit virtual art gallery cyberspace ponder wit wisdom ching chow view unstill life animation more consider matter mind movement see current html apology mw illustration take ride teleporter check inexplicable explore alfred lehmbergs alien view fortunecity url updated october john ford restoration fund send checks money orders me alfred lehmberg cut lawyers got theirs at melbourne drive enterprise al strict records kept pledged collected i cleave heavens soar infinite others see afar leave far behind me giordano bruno burned fundamentalists stake ,1
943,'would you be so kind to let us know the name of this', kind let us know name this ,0
944,'here is another Jackass that continuously spams. posting anything and everything at least two times per post: Correction: SPAM on ANM is the repetitive posting of lies that you abd the Fyromians delight in. When you are shown something is a lie and you still repost it to mislead people you are SPAMMING! Get it? from: Spirit Of The Real Makedon (using Junes e-mail to communicate to you)! The heart of Macedonia was always Greek', another jackass continuously spams posting anything everything least two times per post correction spam anm repetitive posting lies abd fyromians delight in shown something lie still repost mislead people spamming get it from spirit real makedon using junes e mail communicate you heart macedonia always greek ,1
945,"'Nowhere in the article, did it say whether or not the stuff is toxic to other species. (except humans) If this stuff is toxic solely to the mosquito larvae, then it looks like a winner. If it is toxic to other forms, then there will be a problem. 9 out of 10 voices in my head say I am not crazy, so there. reply to squale5atgodotcom Up till now, I hadnt heard about any GM products that concerned me about their safety. A few transplanted genes arent going make a tomato feel pain or let you squeeze blood from a turnip. The worst scenario that seemed reasonable to me is that some agricultural product, like cotton, would turn into an insect-resistant, herbicide-resistant, uncontrollable weed. Sort of like accidentally inventing a new Kudzu vine. But I have recently learned about a new GMO that sounds really scary to me. It seems to me like the sort of GMO youd make if you were trying to destroy the environment. This is _Synechococcus_ blue-green algae modified with the addition of the Bt toxin from bacteria. You can read about Cyanotechs plan is to sell dried blue-green algae containing this toxin. The idea is that mosquito larvae eat algae, so treat bodies of water harboring mosquitoes with this algae, and the mosquitoes will be killed. Although the business model appears to be to sell killed algae, what happens if even one living cell of this algae escapes into the wild? it is not just mosquito larvae that eat algae. _Daphnia_ (the water flea) feeds on it. Lots of stuff feeds on it. And other stuff (like fish) eat the mosquito larvae, the _Daphnia_, etc. If this organism gets out of control, it could be devastating to the ecological web. If I were trying to design an anti- ecology weapon, I would choose blue-green algae as the vehicle, because it grows like crazy and can grow in almost any environment where life is found. And I would put something in it that hits the ecological web at its lowest levels, like the stuff that fish eat. I think the development of this product is very dangerous. No other GMO I have heard about has caused me a bit of concern I am very pro-GM. GM can replace synthetic chemical insecticides and improve product quality thats good. But this toxic algae could be like a germ warfare experiment, which we cant call back once it escapes. I think the development of this product is very irresponsible.'", article say whether stuff toxic species except humans stuff toxic solely mosquito larvae looks like winner toxic forms problem voices head say crazy there reply till now hadnt heard gm products concerned safety transplanted genes arent going make tomato feel pain let squeeze blood turnip worst scenario seemed reasonable agricultural product like cotton would turn insect resistant herbicide resistant uncontrollable weed sort like accidentally inventing new kudzu vine recently learned new gmo sounds really scary me seems like sort gmo youd make trying destroy environment synechococcus blue green algae modified addition bt toxin bacteria read cyanotechs plan sell dried blue green algae containing toxin idea mosquito larvae eat algae treat bodies water harboring mosquitoes algae mosquitoes killed although business model appears sell killed algae happens even one living cell algae escapes wild mosquito larvae eat algae daphnia the water flea feeds it lots stuff feeds it stuff like fish eat mosquito larvae daphnia etc organism gets control could devastating ecological web trying design anti ecology weapon would choose blue green algae vehicle grows like crazy grow almost environment life found would put something hits ecological web lowest levels like stuff fish eat think development product dangerous gmo heard caused bit concern pro gm gm replace synthetic chemical insecticides improve product quality thats good toxic algae could like germ warfare experiment cant call back escapes think development product irresponsible ,0
946,"'On Sat, 2 Oct 1999 -0700, ""Eat My Shorts And Die"" Yes, I am gay. I dream of licking your salty naked hippy scrotum every night. yuck Corey Barr endorses Crunchy Corn Bran. it is just one darn fine cereal!'", sat oct eat shorts die yes gay dream licking salty naked hippy scrotum every night yuck corey barr endorses crunchy corn bran one darn fine cereal ,1
947,"'snip Wonderful ASCII art And this is why I keep coming back. The problems of the future, today! ""No! IM an individual. Everyone else just has bad taste""'", wonderful ascii art keep coming back problems future today no im individual everyone else bad taste ,0
948,"'MAR-kwez? You jest, right? Nod I may, but jest? No, nay, never. I am amused when some people pronounce the English title of Marquis - properly MAR-quiss - as mar-KEY. They are not tents, fer Xts Sike.'", kwez jest right nod may jest no nay never amused people pronounce english title marquis properly mar quiss mar key tents fer xts sike ,0
